variable,class,count,missing_rate,unique_count,identical_rate,min,p25,p50,p75,max,mean,sd,cv,info_value,PSI_Interval_1,PSI_Interval_2,PSI_Interval_3,PSI_Interval_4,PSI_Interval_5,PSI_Interval_6,Reason
log1p__fp47_woe,numeric,29517,0,2,0.9615,-0.20753290681973394,0.008229294944799027,0.008229294944799027,0.008229294944799027,0.008229294944799027,-1e-4,0.0415,-556.4361,0.0017076066406799862,0,-8e-4,-0.0036,-0.0025,-6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fp48_woe,numeric,29517,0,2,0.95,-0.10646504610353442,0.005581822416527959,0.005581822416527959,0.005581822416527959,0.005581822416527959,-0,0.0244,-1157.9498,5.942395580211246e-4,0,-3e-4,-3e-4,-5e-4,0,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fp49_woe,numeric,29517,0,8,0.3453,-0.5406963370435467,-0.12286423746928293,0.06232321241339239,0.06232321241339239,0.27645931368906845,-0.0016,0.1865,-119.2954,0.03408626521946788,0,1e-4,6e-4,0,1e-4,2e-4,Correlation Filter
log1p__fp51_woe,numeric,29517,0,7,0.4601,-0.18855914199789214,-0.18855914199789214,0.06393277774281,0.16871369754113025,0.24394077136381684,-9e-4,0.1787,-207.4324,0.03181765613312396,0,1e-4,0,0,1e-4,-0.0013,Correlation Filter
log1p__fp54_woe,numeric,29517,0,7,0.4452,-0.37475994247905625,-0.09339765736740213,0.03933154731258383,0.03933154731258383,0.27539454554112897,-7e-4,0.1406,-190.5835,0.01954887497923479,0,0,0,-0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp55_woe,numeric,29517,0,8,0.2664,-0.17923155819781958,-0.13808591663495406,0.02712420089893974,0.10438133264723526,0.10438133264723526,-3e-4,0.0999,-319.9596,0.009959264650181744,0,-6e-4,-0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp56_woe,numeric,29517,0,6,0.5427,-0.09350669568864639,-0.09350669568864639,-0.09350669568864639,0.09014471816552175,0.20885223130317515,-3e-4,0.1075,-410.6741,0.011545438923728108,0,-6e-4,-0.0056,0,0.0018,0,"IV, Missing Rate, Identity Filter"
log1p__fp57_woe,numeric,29517,0,4,0.6298,-0.07462053469554941,-0.07462053469554941,-0.07462053469554941,0.13716062013639263,0.17508339553782956,-2e-4,0.0998,-468.4808,0.009964423546056152,0,-0.0021,-0.0053,0,0.0018,0,"IV, Missing Rate, Identity Filter"
log1p__fp58_woe,numeric,29517,0,3,0.6804,-0.04882938312538799,-0.04882938312538799,-0.04882938312538799,0.09706879163935794,0.11681338061972081,-1e-4,0.0713,-625.7504,0.005082985555089287,0,-3e-4,0,0.0023,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp59_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp61_woe,numeric,29517,0,2,0.9419,-0.0072775109561352335,-0.0072775109561352335,-0.0072775109561352335,-0.0072775109561352335,0.11778547119001286,-0,0.0292,-1908.6349,8.571238442448051e-4,0,0,-0.0012,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp63_woe,numeric,29517,0,6,0.5545,-0.5171785038313179,-0.05301734898579048,0.09061035390687738,0.09061035390687738,0.09061035390687738,-0.0013,0.1583,-117.3217,0.024481081062139406,0,1e-4,5e-4,0,0,1e-4,Correlation Filter
log1p__fp64_woe,numeric,29517,0,9,0.2635,-0.32267132744756694,-0.06644198210519932,0.026743800439906776,0.10125068886079357,0.15522964423746524,-7e-4,0.1316,-182.6846,0.017135120090967702,0,1e-4,3e-4,1e-4,0.0025,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp65_woe,numeric,29517,0,5,0.5519,-0.3827391349951706,-0.0838000118055676,0.09212011266853057,0.09212011266853057,0.09212011266853057,-0.001,0.1433,-148.4504,0.020230892397170058,0,1e-4,0,-1e-4,0,1e-4,Correlation Filter
log1p__fp66_woe,numeric,29517,0,7,0.5754,-0.39462209647532814,-0.0750277806678172,0.08713678426506864,0.08713678426506864,0.08713678426506864,-8e-4,0.133,-165.939,0.01743845465576141,0,1e-4,5e-4,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp67_woe,numeric,29517,0,6,0.2585,-0.392910783331718,-0.09706136050225012,0.03825105161726811,0.10766424766909602,0.249055170216583,-0.0011,0.161,-142.2279,0.025536184278146412,0,1e-4,0.0022,0,0,1e-4,Correlation Filter
log1p__fp68_woe,numeric,29517,0,8,0.2521,-0.2325040248067514,-0.026794737342044753,5.346862160702638e-5,0.10630055373755355,0.10630055373755355,-4e-4,0.1006,-284.1453,0.010072072002035798,0,-0.0012,-7e-4,0,0.0157,0.0058,"IV, Missing Rate, Identity Filter"
log1p__fp69_woe,numeric,29517,0,9,0.2532,-0.14552996938684418,-0.07265965535369635,-0.006380584458098356,0.10229500170930829,0.10229500170930829,-2e-4,0.0913,-377.557,0.008315206511449862,0,0,0,0,0.002,0,"IV, Missing Rate, Identity Filter"
log1p__fp70_woe,numeric,29517,0,6,0.3108,-0.2579740446506028,-0.08669422194239026,0.009601981293931798,0.009601981293931798,0.26151008649888485,-3e-4,0.121,-360.1405,0.014578522066855183,0,-0,-0,-3e-4,0,0.001,"IV, Missing Rate, Identity Filter"
log1p__fp71_woe,numeric,29517,0,7,0.2405,-0.310086675421556,-0.13774122824919563,-0.039753827846742536,0.06111773557339612,0.46148534971812283,-5e-4,0.1646,-351.4125,0.026904988786548137,0,-6e-4,0,0,0,0,Correlation Filter
log1p__fp72_woe,numeric,29517,0,7,0.2756,-0.4212285198408772,-0.07569087925697938,0.01668364986268505,0.09752890398653562,0.28617905455297077,-9e-4,0.1615,-173.04,0.02579717571871362,0,-0.0152,0,0,0,0,Correlation Filter
log1p__fp73_woe,numeric,29517,0,5,0.58,-0.08863924343534409,-0.07582008951645372,-0.07582008951645372,0.05110109668885941,0.41876192483650193,-1e-4,0.1483,-1477.7558,0.021963209767649216,0,-0,-2e-4,1e-4,0.0192,0.0197,Correlation Filter
log1p__fp74_woe,numeric,29517,0,8,0.2343,-0.13661779752999198,-0.11548742343857847,0.0015936923223816611,0.07808819930816244,0.1106702709922741,-2e-4,0.0884,-382.0938,0.00779364428269462,0,0.0012,0,0,3e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fp77_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp80_woe,numeric,29517,0,3,0.875,-0.10750270689199352,0.1060308330088631,0.1060308330088631,0.1060308330088631,0.1060308330088631,0.0864,0.054,0.6257,0.0016482110224646067,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__mailscore_woe,numeric,29517,0,7,0.2471,-0.23006945089251343,-0.07363283386807137,0.029932197119521282,0.0675949350751747,0.30478631442272747,-5e-4,0.1453,-299.6744,0.02104099714573797,0,-0.0143,2e-4,0.003,0.0018,1e-4,Correlation Filter
log1p__mlevel_woe,numeric,29517,0,3,0.7833,-0.037920309819376614,0.00230477536066119,0.00230477536066119,0.00230477536066119,0.00230477536066119,-0.0046,0.0139,-3.0155,3.345567809121166e-5,0,-1e-4,-1e-4,-0,-0,-0,"IV, Missing Rate, Identity Filter"
log1p__mfscore_woe,numeric,29517,0,8,0.2501,-0.5695161091289682,-0.08944047128769282,-0.02918919413964916,0.1209134227902567,0.5202553788190913,-0.0021,0.2645,-125.7863,0.06874382318778474,0,-0.017,-0.0223,3e-4,0.0099,1e-4,NA
log1p__fn1_woe,numeric,29517,0,6,0.497,-0.1671783789302638,-0.04852794722844637,-0.04852794722844637,-0.024857106318756702,0.293060401565928,-2e-4,0.1203,-562.5712,0.014466928012602659,0,1e-4,-0.0083,-0.0042,1e-4,0.0208,"IV, Missing Rate, Identity Filter"
log1p__fn2_woe,numeric,29517,0,8,0.315,-0.1647966644142171,-0.01992511425306721,-0.01992511425306721,0.02421506049858167,0.23401716775515513,-2e-4,0.0904,-545.8864,0.008157127756550923,0,0,0,5e-4,0.0021,0,"IV, Missing Rate, Identity Filter"
log1p__fn3_woe,numeric,29517,0,4,0.579,-0.168897399620553,-0.168897399620553,-0.168897399620553,0.15367766932393842,0.34863469064636354,-7e-4,0.2055,-277.694,0.04212039430041317,0,-0.0402,-0.0014,2e-4,2e-4,-0.0011,Correlation Filter
log1p__fn5_woe,numeric,29517,0,7,0.236,-0.29027147996931313,-0.03855557695392163,0.021414127573074853,0.05216967835537145,0.25398741269251573,-6e-4,0.1383,-235.812,0.019012358555552028,0,0,0,1e-4,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fn6_woe,numeric,29517,0,8,0.2158,-0.07216310019483728,-0.054045677377306665,-0.0441451064592647,0.013589527513947985,0.15467723174919462,-1e-4,0.0798,-626.0576,0.006375189548513651,0,0,-5e-4,-0.0031,0,0,"IV, Missing Rate, Identity Filter"
log1p__fn9_woe,numeric,29517,0,7,0.3481,-0.3047880921875835,-0.06309190828516632,0.005986497093017687,0.04130665617837838,0.2097744578868467,-4e-4,0.1127,-271.613,0.01262458241338062,0,0,0,1e-4,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fn12_woe,numeric,29517,0,7,0.2418,-0.12428705700485268,-0.08891408080862112,-0.005266595994806667,0.07369365247624439,0.09973857365193962,-2e-4,0.0788,-437.4593,0.00620273624138187,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fn13_woe,numeric,29517,0,9,0.1486,-0.2155286581197853,-0.17445680904180835,-0.010436396114360681,0.14332811526007733,0.34771863111077844,-5e-4,0.1753,-326.4367,0.030631679745531867,0,7e-4,0.0033,0,-0.0029,-0.0089,NA
log1p__fn14_woe,numeric,29517,0,9,0.239,-0.189076518789671,-0.06814464820400017,0.03643997827768906,0.07766332365744251,0.15196615169012329,-5e-4,0.1236,-253.8984,0.015206912926247245,0,0,0.001,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fn18_woe,numeric,29517,0,8,0.3144,-0.4110708164795835,-0.17882759939612378,0.010959577727174883,0.10022424678427823,0.4125501452197679,-0.001,0.1961,-195.1057,0.038056377176532874,0,1e-4,0,1e-4,1e-4,0,Correlation Filter
log1p__fn21_woe,numeric,29517,0,3,0.9041,-0.03585446160648072,-0.03585446160648072,-0.03585446160648072,-0.03585446160648072,0.2067280552860881,-0.0196,0.055,-2.8046,0.005059074787650131,0,-1e-4,-1e-4,-0,-0,-3e-4,"IV, Missing Rate, Identity Filter"
log1p__fn22_woe,numeric,29517,0,4,0.7095,-0.05752972328914398,-0.05752972328914398,-0.05752972328914398,0.0505406797239809,0.2626011940812194,-1e-4,0.1054,-802.963,0.011118166518561894,0,-0.018,0,0,-3e-4,0,"IV, Missing Rate, Identity Filter"
log1p__displayWidth_woe,numeric,29517,0,6,0.2818,-0.18531060427420193,-0.0730542158660294,-0.023158227478801408,0.1524532854443008,0.1524532854443008,-3e-4,0.1083,-369.446,0.011705035023189075,0,-3e-4,-0.0012,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__displayHeight_woe,numeric,29517,0,8,0.208,-0.12289994823134288,-0.05236816439192108,-0.04726325677772117,0.10488035694525591,0.1881907263365849,-2e-4,0.1017,-482.9262,0.010351719385421579,0,-1e-4,-0.0024,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__ipsimRegionsMatch_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0607036469971069,0.0607036469971069,0.0607036469971069,0.0607036469971069,0.0488,0.0328,0.6726,2.2646040623736595e-4,0,3e-4,0,3e-4,7e-4,0.0015,"IV, Missing Rate, Identity Filter"
log1p__numberOfHotKeys_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__numberOfCorrections_woe,numeric,29517,0,8,0.2094,-0.11331277459129015,-0.04551581678486832,-0.025948557383784026,0.06250260685345918,0.14002635470912847,-1e-4,0.0679,-586.5309,0.00460630816949516,0,-0.0011,-0.0016,1e-4,0.0025,1e-4,"IV, Missing Rate, Identity Filter"
log1p__browserHistoryCount_woe,numeric,29517,0,9,0.2259,-0.18897120749537857,-0.0413944538620852,-0.020382357589007236,0.08080808297395636,0.1351858698002027,-2e-4,0.0939,-377.2623,0.00879115355317879,0,0.0103,0,0,0,-0.0115,"IV, Missing Rate, Identity Filter"
log1p__timeOnPage_woe,numeric,29517,0,9,0.1768,-0.09884156800646741,-0.0413944538620852,0.010612076113012214,0.0719371081121263,0.13911731264693353,-1e-4,0.0696,-559.7922,0.004848658730215555,0,-0.0022,-0,1e-4,0.0055,4e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn1Day_woe,numeric,29517,0,4,0.8241,-0.0413944538620852,-0.009850468272653743,-0.009850468272653743,-0.009850468272653743,0.1578007456460981,-0.0088,0.0277,-3.1605,0.0020568656012079486,0,-3e-4,-0,-4e-4,-3e-4,-9e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn7Days_woe,numeric,29517,0,5,0.5894,-0.0413944538620852,-0.019554769286505302,-0.019554769286505302,0.01601527653523545,0.11149157082973998,-0,0.0407,-1110.9316,0.0016567852145346821,0,-0.0084,-0.0018,0,0.0031,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn30Days_woe,numeric,29517,0,5,0.5078,-0.0413944538620852,-0.013113244242328412,-0.013113244242328412,0.002274005078805389,0.08111029619853503,-0,0.0336,-1305.1289,0.0011292247172511784,0,-0.0043,-1e-4,0,0.0043,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn1Day_woe,numeric,29517,0,5,0.5497,-0.04295353990519181,-0.04295353990519181,-0.04295353990519181,0.054913154475152624,0.1545319654494001,-1e-4,0.0643,-738.7076,0.004144088131092741,0,-0,-0,0,0.0053,0.0063,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn7Days_woe,numeric,29517,0,7,0.292,-0.07446671119565247,-0.07446671119565247,0.011273641493440682,0.032648800837679313,0.12479074709985065,-1e-4,0.063,-629.906,0.003968726854513146,0,0,0,-1e-4,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn30Days_woe,numeric,29517,0,9,0.3354,-0.0616554547718694,-0.0616554547718694,-0.007677265588480641,0.049173904324421015,0.13797295352028294,-1e-4,0.0628,-698.0121,0.003947314808376991,0,0,0,0,0.0032,0.002,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn1Day_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn7Days_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn30Days_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn1Day_woe,numeric,29517,0,3,0.8717,-0.0413944538620852,0.005828849280254956,0.005828849280254956,0.005828849280254956,0.005828849280254956,3e-4,0.0152,57.5006,2.5770782563187545e-4,0,-0.0019,-0,0,0.0043,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn7Days_woe,numeric,29517,0,5,0.5709,-0.0413944538620852,-0.011210193081393344,-0.011210193081393344,0.016000202938398746,0.08466165228994638,-0,0.0303,-1400.4731,9.179805721113382e-4,0,0,0.0027,0.0013,0.0027,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn30Days_woe,numeric,29517,0,7,0.3473,-0.0413944538620852,-0.038545310072375036,-0.024859875754464283,0.042355728839840553,0.0933757327268905,-1e-4,0.0514,-851.4534,0.0026396788482404275,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__ramProductivity_woe,numeric,29517,0,9,0.3106,-0.18852791744102482,-0.0413944538620852,0.0038499557987607103,0.06498640608439968,0.22021984104399348,-3e-4,0.1113,-348.9355,0.012369437033333317,0,-0.0017,-8e-4,1e-4,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__storageProductivity_woe,numeric,29517,0,9,0.1802,-0.1525165908764423,-0.08946573792972597,-0.0413944538620852,0.10417243286288284,0.1888173485249225,-3e-4,0.1136,-351.3811,0.01288404976947333,0,-0,-0,1e-4,1e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__deviceAgeingWithUser_woe,numeric,29517,0,6,0.5573,-0.120949007415981,-0.0413944538620852,0.0230491024470607,0.0230491024470607,0.038161141048418674,-1e-4,0.0422,-735.4018,0.0017761525346846091,0,-8e-4,-7e-4,-4e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn1Day_woe,numeric,29517,0,6,0.6041,-0.1362170468053422,0.001840779195702873,0.020569423286758422,0.020569423286758422,0.04859584242881638,-1e-4,0.0451,-644.6021,0.002027996025267303,0,0,-2e-4,0,0.0011,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn7Day_woe,numeric,29517,0,7,0.4565,-0.13629380045820103,-0.0413944538620852,0.02022352031843266,0.02022352031843266,0.06024841243608344,-1e-4,0.0519,-579.846,0.0026834000518165283,0,-0,-0.0015,0,0.0012,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn30Day_woe,numeric,29517,0,8,0.4736,-0.14808415426659507,0.007922384925319924,0.007922384925319924,0.017680277843646477,0.0970099318520681,-1e-4,0.0585,-533.6144,0.003415416832325196,0,0,0,0.0027,0,-0,"IV, Missing Rate, Identity Filter"
log1p__singleClick_woe,numeric,29517,0,9,0.2687,-0.10648896036872088,-0.0413944538620852,0.012166285809345699,0.05044131266306439,0.05044131266306439,-1e-4,0.0473,-705.1825,0.0022381400897505746,0,-7e-4,-0.0011,0,0.0032,0,"IV, Missing Rate, Identity Filter"
log1p__doubleClick_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__leavePage_woe,numeric,29517,0,4,0.6516,-0.08942883257091942,-0.0413944538620852,0.03041593140898298,0.03041593140898298,0.03041593140898298,-1e-4,0.0436,-753.9129,0.0018978970122370802,0,-0.003,-2e-4,0,0.0052,1e-4,"IV, Missing Rate, Identity Filter"
log1p__cursorMovementSpeed_woe,numeric,29517,0,9,0.1973,-0.0702247303869733,-0.014644241950087187,-0.0035886802231703246,0.022683692496536068,0.11580103181330291,-1e-4,0.0516,-813.4594,0.0026672245192309466,0,0,-1e-4,-6e-4,-4e-4,0,"IV, Missing Rate, Identity Filter"
log1p__cursorDistanceCovered_woe,numeric,29517,0,9,0.1973,-0.11602844789747567,-0.014644241950087187,0.004379014519022994,0.027735236215423585,0.11359853077136252,-1e-4,0.0487,-739.3485,0.0023667982323196074,0,3e-4,0,0,0.0012,0,"IV, Missing Rate, Identity Filter"
log1p__scrollMovementSpeed_woe,numeric,29517,0,8,0.1933,-0.18975006238904005,-0.048596619444753505,-0.020341199397492408,0.05201530703227699,0.23254952253545477,-2e-4,0.0886,-460.5631,0.007830336368612714,0,-0,-1e-4,-0.0098,0,0.0072,"IV, Missing Rate, Identity Filter"
log1p__scrollDistanceCovered_woe,numeric,29517,0,9,0.1933,-0.14861328888833666,-0.041597128132593406,-0.009182832007636381,0.07751565689243475,0.13215262656074958,-2e-4,0.0776,-486.5605,0.006015712078394276,0,-0.0025,-7e-4,0,0.007,0,"IV, Missing Rate, Identity Filter"
log1p__avgScreenIdleTime_woe,numeric,29517,0,9,0.2153,-0.0898048746249954,-0.04479674153497873,-0.0038023862806757396,0.027894628899722405,0.11747313185359876,-1e-4,0.0613,-613.5564,0.0037599415946668394,0,0,-1e-4,-2e-4,-9e-4,0,"IV, Missing Rate, Identity Filter"
log1p__population_total_woe,numeric,29517,0,9,0.1964,-0.13001621173944292,-0.023158227478801408,-3.4628390261073784e-5,0.03805236201555383,0.07807021949540538,-1e-4,0.054,-599.0784,0.0029146588703576203,0,-0.011,-0.0012,0,0,7e-4,"IV, Missing Rate, Identity Filter"
log1p__population_working_age_share_woe,numeric,29517,0,4,0.5589,-0.14436880520636514,0.007978106705165848,0.007978106705165848,0.021593920623218188,0.021593920623218188,-0,0.036,-755.2222,0.0012924612583328785,0,-0.0039,-2e-4,0,4e-4,0.0032,"IV, Missing Rate, Identity Filter"
log1p__population_median_age_woe,numeric,29517,0,7,0.2972,-0.07708475714308918,-0.023158227478801408,-0.0038424381795100163,0.05259318286143675,0.07125209824831424,-1e-4,0.044,-843.0107,0.001938150078836499,0,-1e-4,-0.0011,0,8e-4,0,"IV, Missing Rate, Identity Filter"
log1p__population_pensioners_share_woe,numeric,29517,0,4,0.4419,-0.028844354329996675,-0.00837311507458829,-0.00837311507458829,0.02480661857041162,0.02480661857041162,-0,0.0195,-1915.8523,3.8199455750336875e-4,0,-0.0022,-0,0,0.002,0.0035,"IV, Missing Rate, Identity Filter"
log1p__avg_monthly_salary_woe,numeric,29517,0,7,0.3232,-0.125227370745208,-0.023158227478801408,0.022114812965712924,0.04113656402052934,0.07026285904379362,-1e-4,0.0559,-559.6172,0.003121114206480584,0,0,0,0,5e-4,0,"IV, Missing Rate, Identity Filter"
log1p__median_income_woe,numeric,29517,0,5,0.6723,-0.1470012802929064,-0.023158227478801408,0.03555354895362719,0.03555354895362719,0.03555354895362719,-1e-4,0.0612,-466.3079,0.0037255291138959066,0,0,0,0,6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__unemployment_rate_woe,numeric,29517,0,7,0.3469,-0.14783180432983978,-0.013599575886923369,-0.013599575886923369,0.016101106412668466,0.1016112106037197,-1e-4,0.0533,-677.5388,0.0028321759801825074,0,-0.0032,-6e-4,0,0.0015,0.0011,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_agriculture_share_woe,numeric,29517,0,6,0.3223,-0.17592358296827462,-0.023158227478801408,-0.0058885229640452995,0.055884282553887055,0.055884282553887055,-1e-4,0.0617,-482.295,0.0037906956895346873,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_industry_share_woe,numeric,29517,0,5,0.3663,-0.045106400093210215,-0.045106400093210215,-0.02215261859147309,0.029978898812465883,0.07595322961973763,-0,0.0412,-938.2852,0.001698092844219937,0,0,0,0,7e-4,0,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_services_share_woe,numeric,29517,0,7,0.3535,-0.1894253263873628,-0.023158227478801408,-0.01186691812466947,0.06038322924029122,0.10171648207261719,-1e-4,0.0654,-472.7371,0.004266390471032857,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__self_employed_share_woe,numeric,29517,0,4,0.5189,-0.05554168841808845,-0.023414674152811434,-0.023414674152811434,-0.023158227478801408,0.08449393680638105,-8e-4,0.0494,-59.3212,0.002408917528849152,0,-9e-4,-0.0014,0,0,-0,"IV, Missing Rate, Identity Filter"
log1p__income_to_living_wage_ratio_woe,numeric,29517,0,3,0.6054,-0.023158227478801408,0.007418675062190212,0.007418675062190212,0.021677943235615647,0.021677943235615647,0.0075,0.013,1.7284,2.0906332415049806e-4,0,4e-4,0,3e-4,5e-4,0.0011,"IV, Missing Rate, Identity Filter"
log1p__living_wage_woe,numeric,29517,0,6,0.318,-0.0966449671885456,-0.027278461914048698,0.006331670619786578,0.019343278574244126,0.06070115112918632,-0,0.0409,-888.2588,0.0016714623312348398,0,-0.0024,-0,0,2e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__avg_rent_price_woe,numeric,29517,0,6,0.2742,-0.1404638168709654,-0.018324510921124946,0.006323546839683584,0.08282819755241123,0.08282819755241123,-1e-4,0.0644,-516.2757,0.004132866362685429,0,0,0,-0.0075,0,2e-4,"IV, Missing Rate, Identity Filter"
log1p__avg_housing_price_per_sqm_woe,numeric,29517,0,7,0.2823,-0.14115041120879157,-0.023158227478801408,0.009516925679314286,0.022003630646524136,0.10315599493698711,-1e-4,0.06,-570.046,0.003599428752506171,0,-0.0145,-0.0016,0,0,0.0012,"IV, Missing Rate, Identity Filter"
log1p__avg_food_price_index_woe,numeric,29517,0,3,0.6358,-0.03745108480158292,-0.023158227478801408,0.018663046980876268,0.018663046980876268,0.018663046980876268,-0,0.025,-1406.8741,6.256154480522373e-4,0,-0.0018,-2e-4,0,0.0015,0.0012,"IV, Missing Rate, Identity Filter"
log1p__local_cpi_woe,numeric,29517,0,6,0.3057,-0.045905990417082335,-0.045905990417082335,-0.02193155697893749,0.03252549341289338,0.08461734532017584,-1e-4,0.0477,-868.9776,0.0022778014692099637,0,-0.0107,-8e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__industrial_production_volume_woe,numeric,29517,0,7,0.2506,-0.04197767876403968,-0.04000977364946927,-0.01704028270035496,0.04670250718551421,0.07053777545018405,-0,0.0422,-950.2605,0.0017789254677743702,0,0,0,0,3e-4,2e-4,"IV, Missing Rate, Identity Filter"
log1p__sme_per_1000_people_woe,numeric,29517,0,6,0.3531,-0.0525679419871205,-0.023770177986314915,-0.023158227478801408,0.01274052102390677,0.0669047997817267,-0.0069,0.0331,-4.7682,0.0014500201659742753,0,-4e-4,-0,-0,-2e-4,-0,"IV, Missing Rate, Identity Filter"
log1p__investment_per_capita_woe,numeric,29517,0,5,0.3264,-0.06722338920307395,-0.023158227478801408,-0.02252319001488828,0.0671205755622057,0.0671205755622057,-1e-4,0.0484,-816.0622,0.0023447705044386067,0,-0.0069,-0.0042,-0.011,0,0.0022,"IV, Missing Rate, Identity Filter"
log1p__entrepreneurship_activity_index_woe,numeric,29517,0,4,0.6829,-0.11970557888379281,0.0024431562017446892,0.026865661069649816,0.026865661069649816,0.026865661069649816,0.0085,0.0369,4.3124,0.0010592602920002536,0,0.0028,0,5e-4,1e-4,4e-4,"IV, Missing Rate, Identity Filter"
log1p__mortgage_loans_per_capita_woe,numeric,29517,0,4,0.4469,-0.12749354758747475,-0.12749354758747475,-0.023158227478801408,0.04331607569515597,0.04331607569515597,-0.0412,0.0803,-1.9492,4.6018697733621696e-4,0,-6e-4,-0,-0,-1e-4,-0,"IV, Missing Rate, Identity Filter"
log1p__overdue_debt_share_woe,numeric,29517,0,6,0.3196,-0.026813119783994973,-0.026813119783994973,5.695183707998284e-4,0.025177459374938593,0.04846611595559702,-0,0.027,-1431.2366,7.310797949896051e-4,0,-0.0019,-9e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
