variable,class,count,missing_rate,unique_count,identical_rate,min,p25,p50,p75,max,mean,sd,cv,info_value,PSI_Interval_1,PSI_Interval_2,PSI_Interval_3,PSI_Interval_4,PSI_Interval_5,PSI_Interval_6,Reason
log1p__fp44_woe,numeric,29517,0,5,0.3551,-0.18340851509664272,-0.07562021213062868,-0.07562021213062868,-0.008098303389618918,0.3981108267178477,-2e-4,0.1643,-865.6446,0.026915399327727844,0,-0.0084,0,0,0,0,Correlation Filter
log1p__fp45_woe,numeric,29517,0,5,0.6507,-0.2760214564823239,-0.06358557560942302,-0.06358557560942302,0.05260907157113656,0.4686854477125472,-2e-4,0.1575,-720.9968,0.02468056096504777,0,0,5e-4,3e-4,0,-0.0211,"IV, Missing Rate, Identity Filter"
log1p__fp46_woe,numeric,29517,0,2,0.9914,-0.14978435687151861,0.0082057939849974,0.0082057939849974,0.0082057939849974,0.0082057939849974,0.0069,0.0146,2.1257,2.0354452464648408e-4,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp47_woe,numeric,29517,0,2,0.9615,-0.20753290681973394,0.008229294944799027,0.008229294944799027,0.008229294944799027,0.008229294944799027,-1e-4,0.0415,-556.4361,0.0017076066406799862,0,-8e-4,-0.0036,-0.0025,-6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fp48_woe,numeric,29517,0,2,0.95,-0.10646504610353442,0.005581822416527959,0.005581822416527959,0.005581822416527959,0.005581822416527959,-0,0.0244,-1157.9498,5.942395580211246e-4,0,-3e-4,-3e-4,-5e-4,0,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fp49_woe,numeric,29517,0,5,0.5058,-0.5406963370435467,-0.12286423746928293,0.04103937273201408,0.04103937273201408,0.20992594170021703,-0.0016,0.1826,-116.6846,0.032674403364806384,0,1e-4,0.0025,0,1e-4,2e-4,"IV, Missing Rate, Identity Filter"
log1p__fp51_woe,numeric,29517,0,6,0.4601,-0.18855914199789214,-0.18855914199789214,0.06393277774281,0.16871369754113025,0.22902406397946884,-9e-4,0.1786,-207.2411,0.03179968266112688,0,1e-4,0,0,1e-4,-0.0013,Correlation Filter
log1p__fp54_woe,numeric,29517,0,5,0.5729,-0.37475994247905625,-0.11036714711312604,0.04787611503124669,0.04787611503124669,0.27539454554112897,-7e-4,0.1393,-192.3975,0.01920214561380787,0,0,0,-1e-4,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp55_woe,numeric,29517,0,4,0.6126,-0.17923155819781958,-0.13808591663495406,0.06619226350805546,0.06619226350805546,0.06619226350805546,-3e-4,0.0926,-319.3571,0.008535142608570773,0,-0.001,-1e-4,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp56_woe,numeric,29517,0,3,0.5427,-0.09350669568864639,-0.09350669568864639,-0.09350669568864639,0.12419042067260326,0.12419042067260326,-3e-4,0.1036,-388.8667,0.010734403594486049,0,-5e-4,-0.0091,0,0.0012,0.0054,"IV, Missing Rate, Identity Filter"
log1p__fp57_woe,numeric,29517,0,3,0.6298,-0.07462053469554941,-0.07462053469554941,-0.07462053469554941,0.14807714992121931,0.14807714992121931,-2e-4,0.0994,-464.6672,0.009884937030718419,0,-0.0027,-0.0043,0,0.0015,0,"IV, Missing Rate, Identity Filter"
log1p__fp58_woe,numeric,29517,0,3,0.6804,-0.04882938312538799,-0.04882938312538799,-0.04882938312538799,0.09706879163935794,0.11681338061972081,-1e-4,0.0713,-625.7504,0.005082985555089288,0,-3e-4,0,0.0023,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp59_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp61_woe,numeric,29517,0,2,0.9419,-0.0072775109561352335,-0.0072775109561352335,-0.0072775109561352335,-0.0072775109561352335,0.11778547119001286,-0,0.0292,-1908.6349,8.571238442448051e-4,0,0,-0.0012,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp63_woe,numeric,29517,0,4,0.5545,-0.5171785038313179,-0.011396236036188225,0.09061035390687738,0.09061035390687738,0.09061035390687738,-0.0013,0.1556,-117.2228,0.02362425078038417,0,1e-4,7e-4,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp64_woe,numeric,29517,0,4,0.4862,-0.26557958524604347,-0.06644198210519932,0.04222884712693648,0.10125068886079357,0.10125068886079357,-6e-4,0.1226,-197.4341,0.014895922877110432,0,0,2e-4,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp65_woe,numeric,29517,0,4,0.5519,-0.3827391349951706,-0.0965307793494265,0.09212011266853057,0.09212011266853057,0.09212011266853057,-0.001,0.1432,-148.5815,0.020199906421759936,0,1e-4,0,-0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp66_woe,numeric,29517,0,5,0.5754,-0.39462209647532814,-0.0750277806678172,0.08713678426506864,0.08713678426506864,0.08713678426506864,-8e-4,0.1322,-166.2428,0.017238088372939844,0,1e-4,3e-4,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp67_woe,numeric,29517,0,5,0.3756,-0.392910783331718,-0.09706136050225012,0.053056178676608466,0.10766424766909602,0.249055170216583,-0.0011,0.1605,-142.0431,0.025375730238412,0,1e-4,0.0017,0,0,1e-4,Correlation Filter
log1p__fp68_woe,numeric,29517,0,5,0.3014,-0.21676287792407983,-0.026794737342044753,0.0056287635581325655,0.10630055373755355,0.10630055373755355,-3e-4,0.0978,-289.6256,0.009521298921928847,0,-8e-4,-0.0011,-0.0178,0,0.0042,"IV, Missing Rate, Identity Filter"
log1p__fp69_woe,numeric,29517,0,7,0.2532,-0.1185188547120041,-0.11649581382396527,-0.006380584458098356,0.10229500170930829,0.10229500170930829,-2e-4,0.0902,-390.458,0.008118580451688628,0,0,0,0,0.0024,0,"IV, Missing Rate, Identity Filter"
log1p__fp70_woe,numeric,29517,0,5,0.5015,-0.2579740446506028,-0.08669422194239026,-0.001773761785392808,-0.001773761785392808,0.26151008649888485,-3e-4,0.1205,-362.0437,0.014472699684870808,0,-4e-4,-2e-4,-2e-4,0,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fp71_woe,numeric,29517,0,5,0.4615,-0.310086675421556,-0.0975308996578628,-0.0975308996578628,0.06111773557339612,0.46148534971812283,-4e-4,0.1623,-376.2043,0.026167068467691842,0,-0.0011,0,0,0,0,Correlation Filter
log1p__fp72_woe,numeric,29517,0,4,0.3439,-0.3288375880297952,-0.07569087925697938,0.01668364986268505,0.1569233600494392,0.1569233600494392,-9e-4,0.1521,-174.6814,0.02290660441343315,0,-0.0056,0,0,0,0,Correlation Filter
log1p__fp73_woe,numeric,29517,0,3,0.7214,-0.0783315299106477,-0.0783315299106477,-0.0783315299106477,0.05110109668885941,0.31964463499716506,-2e-4,0.1441,-880.9401,0.020759051149379863,0,-0,-3e-4,1e-4,0.0262,0.0216,"IV, Missing Rate, Identity Filter"
log1p__fp74_woe,numeric,29517,0,5,0.3766,-0.13661779752999198,-0.11548742343857847,0.018962142253057344,0.07808819930816244,0.09725375627203692,-2e-4,0.0819,-395.9448,0.006693421062595441,0,3e-4,0,0,2e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fp77_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp80_woe,numeric,29517,0,3,0.875,-0.10750270689199352,0.1060308330088631,0.1060308330088631,0.1060308330088631,0.1060308330088631,0.0864,0.054,0.6257,0.0016482110224646067,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__mailscore_woe,numeric,29517,0,5,0.4779,-0.23006945089251343,-0.07363283386807137,0.06350072015815546,0.06350072015815546,0.30478631442272747,-5e-4,0.1433,-298.3686,0.020470348442894318,0,-0.0157,2e-4,0.0024,0.0019,1e-4,Correlation Filter
log1p__mlevel_woe,numeric,29517,0,3,0.7833,-0.037920309819376614,0.00230477536066119,0.00230477536066119,0.00230477536066119,0.00230477536066119,-0.0046,0.0139,-3.0155,3.345567809121166e-5,0,-1e-4,-1e-4,-0,-0,-0,"IV, Missing Rate, Identity Filter"
log1p__mfscore_woe,numeric,29517,0,5,0.3904,-0.5695161091289682,-0.08746116819064968,-0.08746116819064968,0.1638321909656834,0.5202553788190913,-0.002,0.2583,-127.9881,0.0655433677502533,0,-0.0136,-0.0184,3e-4,0.0072,1e-4,NA
log1p__fn1_woe,numeric,29517,0,4,0.6186,-0.13380289651450772,-0.043869594534297444,-0.043869594534297444,-0.043869594534297444,0.293060401565928,-2e-4,0.1194,-591.2847,0.014247790320727666,0,0,-0.0104,-0.0022,1e-4,0.0167,"IV, Missing Rate, Identity Filter"
log1p__fn2_woe,numeric,29517,0,4,0.5678,-0.12229018179768131,-0.006360081180746425,-0.006360081180746425,-0.006360081180746425,0.23401716775515513,-1e-4,0.0877,-602.0439,0.007694936185252916,0,0,0,0.0014,0.0049,0,"IV, Missing Rate, Identity Filter"
log1p__fn3_woe,numeric,29517,0,3,0.579,-0.168897399620553,-0.168897399620553,-0.168897399620553,0.15367766932393842,0.3223744803136189,-8e-4,0.2046,-269.9368,0.041755898934351804,0,-0.0425,-0.003,2e-4,1e-4,-8e-4,"IV, Missing Rate, Identity Filter"
log1p__fn5_woe,numeric,29517,0,4,0.5668,-0.29027147996931313,0.018251933366407142,0.018251933366407142,0.018251933366407142,0.19258101640794562,-6e-4,0.1341,-230.5633,0.017860873975141262,0,0.0148,0.0043,1e-4,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fn6_woe,numeric,29517,0,4,0.431,-0.061527834117002474,-0.04180797422395722,-0.04180797422395722,-0.005086442639943155,0.15467723174919462,-1e-4,0.0704,-792.4751,0.0049580234096014255,0,0,-9e-4,-0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fn9_woe,numeric,29517,0,5,0.3481,-0.3047880921875835,-0.11606092237118905,0.005986497093017687,0.05597946251650762,0.2097744578868467,-4e-4,0.1113,-275.9396,0.012312995404484266,0,0,0,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fn12_woe,numeric,29517,0,3,0.5773,-0.1009913487591873,-0.1009913487591873,0.05832559204752658,0.05832559204752658,0.05832559204752658,-2e-4,0.073,-448.3213,0.005325041432900547,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fn13_woe,numeric,29517,0,6,0.2713,-0.19607912877043113,-0.19607912877043113,-0.06647587942291999,0.14332811526007733,0.34771863111077844,-5e-4,0.1736,-342.3074,0.030035612987181593,0,0.001,0.0021,0,-0.0036,-0.0093,NA
log1p__fn14_woe,numeric,29517,0,5,0.352,-0.189076518789671,-0.06814464820400017,0.06575215932132526,0.10633288905218194,0.10633288905218194,-5e-4,0.12,-248.019,0.014341650549583173,0,0,0,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fn18_woe,numeric,29517,0,5,0.3144,-0.3493043241498995,-0.13759901209903894,0.010959577727174883,0.1337548341516034,0.4125501452197679,-9e-4,0.1921,-211.0384,0.03657858650549715,0,1e-4,0,1e-4,1e-4,0,Correlation Filter
log1p__fn21_woe,numeric,29517,0,3,0.9041,-0.03585446160648072,-0.03585446160648072,-0.03585446160648072,-0.03585446160648072,0.2067280552860881,-0.0196,0.055,-2.8046,0.005059074787650131,0,-1e-4,-1e-4,-0,-0,-3e-4,"IV, Missing Rate, Identity Filter"
log1p__fn22_woe,numeric,29517,0,4,0.7095,-0.05752972328914398,-0.05752972328914398,-0.05752972328914398,0.0505406797239809,0.2626011940812194,-1e-4,0.1054,-802.963,0.011118166518561895,0,-0.018,0,0,-3e-4,0,"IV, Missing Rate, Identity Filter"
log1p__displayWidth_woe,numeric,29517,0,6,0.2818,-0.18531060427420193,-0.0730542158660294,-0.023158227478801408,0.1524532854443008,0.1524532854443008,-3e-4,0.1083,-369.446,0.011705035023189075,0,-3e-4,-0.0012,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__displayHeight_woe,numeric,29517,0,5,0.5174,-0.07579181143784923,-0.07579181143784923,-0.07579181143784923,0.10488035694525591,0.1881907263365849,-2e-4,0.0991,-532.5323,0.009831960736967767,0,-5e-4,-0.0039,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__ipsimRegionsMatch_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0607036469971069,0.0607036469971069,0.0607036469971069,0.0607036469971069,0.0488,0.0328,0.6726,2.2646040623736595e-4,0,3e-4,0,3e-4,7e-4,0.0015,"IV, Missing Rate, Identity Filter"
log1p__numberOfHotKeys_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__numberOfCorrections_woe,numeric,29517,0,4,0.4185,-0.11331277459129015,-0.047304015155271696,-0.0413944538620852,0.07518306911258668,0.07518306911258668,-1e-4,0.0645,-590.7901,0.004159073679939302,0,-0.003,-0.0016,1e-4,0.0024,2e-4,"IV, Missing Rate, Identity Filter"
log1p__browserHistoryCount_woe,numeric,29517,0,5,0.3125,-0.08206292037829839,-0.08206292037829839,-0.020382357589007236,0.12204643030160048,0.12204643030160048,-2e-4,0.0814,-536.5649,0.006633744356026981,0,0.0135,0,0,0,-0.0015,"IV, Missing Rate, Identity Filter"
log1p__timeOnPage_woe,numeric,29517,0,5,0.5011,-0.09884156800646741,-0.0413944538620852,0.03945764276700966,0.03945764276700966,0.13911731264693353,-1e-4,0.064,-578.8025,0.004095536915394492,0,-0.0019,-1e-4,1e-4,0.0045,4e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn1Day_woe,numeric,29517,0,4,0.8241,-0.0413944538620852,-0.009850468272653743,-0.009850468272653743,-0.009850468272653743,0.1578007456460981,-0.0088,0.0277,-3.1605,0.002056865601207948,0,-3e-4,-0,-4e-4,-3e-4,-9e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn7Days_woe,numeric,29517,0,5,0.5894,-0.0413944538620852,-0.019554769286505302,-0.019554769286505302,0.01601527653523545,0.11149157082973998,-0,0.0407,-1110.9316,0.0016567852145346824,0,-0.0084,-0.0018,0,0.0031,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsIn30Days_woe,numeric,29517,0,5,0.5078,-0.0413944538620852,-0.013113244242328412,-0.013113244242328412,0.002274005078805389,0.08111029619853503,-0,0.0336,-1305.1289,0.0011292247172511784,0,-0.0043,-1e-4,0,0.0043,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn1Day_woe,numeric,29517,0,5,0.5497,-0.04295353990519181,-0.04295353990519181,-0.04295353990519181,0.054913154475152624,0.1545319654494001,-1e-4,0.0643,-738.7076,0.004144088131092741,0,-0,-0,0,0.0053,0.0063,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn7Days_woe,numeric,29517,0,5,0.3315,-0.07446671119565247,-0.07446671119565247,0.01969415364817014,0.05436254760212525,0.12479074709985065,-1e-4,0.0613,-635.3103,0.0037607175104671527,0,0,0,-8e-4,0,2e-4,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfShorttermCreditApplicationsFromIpIn30Days_woe,numeric,29517,0,6,0.3354,-0.0616554547718694,-0.0616554547718694,-0.007677265588480641,0.049173904324421015,0.10572942413960051,-1e-4,0.0606,-683.3818,0.003674650499787014,0,0,0,0,0.0026,0.0036,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn1Day_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn7Days_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsIn30Days_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn1Day_woe,numeric,29517,0,3,0.8717,-0.0413944538620852,0.005828849280254956,0.005828849280254956,0.005828849280254956,0.005828849280254956,3e-4,0.0152,57.5006,2.5770782563187545e-4,0,-0.0019,-0,0,0.0043,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn7Days_woe,numeric,29517,0,5,0.5709,-0.0413944538620852,-0.011210193081393344,-0.011210193081393344,0.016000202938398746,0.08466165228994638,-0,0.0303,-1400.4731,9.179805721113381e-4,0,0,0.0027,0.0013,0.0027,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfBankingCreditApplicationsFromIpIn30Days_woe,numeric,29517,0,5,0.4704,-0.0413944538620852,-0.03496055119779326,-0.03496055119779326,0.02399341706942824,0.0933757327268905,-1e-4,0.0505,-867.4891,0.002553961079691469,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__ramProductivity_woe,numeric,29517,0,5,0.3807,-0.1509526548725868,-0.0413944538620852,0.015127815674965446,0.05181023514063016,0.16838186601395316,-3e-4,0.10780000000000001,-351.7916,0.011600111580967059,0,-0.0012,-9e-4,1e-4,1e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__storageProductivity_woe,numeric,29517,0,4,0.4145,-0.1114572642708074,-0.1114572642708074,-0.0413944538620852,0.141786934521553,0.141786934521553,-3e-4,0.1083,-368.5102,0.01171289040322126,0,-3e-4,-1e-4,1e-4,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__deviceAgeingWithUser_woe,numeric,29517,0,5,0.6692,-0.120949007415981,-0.0413944538620852,0.02557605829579497,0.02557605829579497,0.02557605829579497,-1e-4,0.0419,-736.4256,0.0017548563552523563,0,-7e-4,-7e-4,-4e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn1Day_woe,numeric,29517,0,4,0.6788,-0.1362170468053422,-0.009516361829449916,0.023656519836421964,0.023656519836421964,0.023656519836421964,-1e-4,0.0443,-648.2207,0.0019533484080260974,0,0,-1e-4,0,6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn7Day_woe,numeric,29517,0,6,0.5761,-0.13629380045820103,-0.0413944538620852,0.019943005407652682,0.019943005407652682,0.06024841243608344,-1e-4,0.0519,-579.8523,0.0026832269268482504,0,-0,-0.0015,0,0.0012,0,"IV, Missing Rate, Identity Filter"
log1p__totalNumOfApplicationsWithBrowserHashIn30Day_woe,numeric,29517,0,7,0.4736,-0.14808415426659507,0.007922384925319924,0.007922384925319924,0.03378335179321138,0.0970099318520681,-1e-4,0.0577,-533.5342,0.0033224071185770955,0,0,0,0.0032,0,-0,"IV, Missing Rate, Identity Filter"
log1p__singleClick_woe,numeric,29517,0,7,0.2687,-0.10648896036872088,-0.0413944538620852,0.005638152564289154,0.05044131266306439,0.05044131266306439,-1e-4,0.045,-729.991,0.0020257235591769193,0,-6e-4,-0.0019,0,0.003,0,"IV, Missing Rate, Identity Filter"
log1p__doubleClick_woe,numeric,29517,0,2,0.8831,-0.0413944538620852,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,0.0054708942569324645,-0,0.0151,-2210.4327,2.2646040623736595e-4,0,-0.0016,-0,0,0.0051,0,"IV, Missing Rate, Identity Filter"
log1p__leavePage_woe,numeric,29517,0,4,0.6516,-0.08942883257091942,-0.0413944538620852,0.03041593140898298,0.03041593140898298,0.03041593140898298,-1e-4,0.0436,-753.9129,0.0018978970122370802,0,-0.003,-2e-4,0,0.0052,1e-4,"IV, Missing Rate, Identity Filter"
log1p__cursorMovementSpeed_woe,numeric,29517,0,7,0.2803,-0.0702247303869733,-0.03161849280459201,0.004416732474474145,0.004416732474474145,0.11580103181330291,-1e-4,0.0504,-847.6509,0.0025365494644805104,0,0,-0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__cursorDistanceCovered_woe,numeric,29517,0,6,0.3095,-0.11602844789747567,-0.02540933953298244,0.02302206486602145,0.02302206486602145,0.05058737874989289,-1e-4,0.0426,-761.1657,0.001811559702794756,0,0.0021,0,-0,0,0,"IV, Missing Rate, Identity Filter"
log1p__scrollMovementSpeed_woe,numeric,29517,0,5,0.4214,-0.135746446258081,-0.048596619444753505,-0.020341199397492408,0.05167829666167488,0.23254952253545477,-2e-4,0.0858,-491.13,0.007354197365183171,0,-1e-4,-1e-4,-0.0044,0,0.0061,"IV, Missing Rate, Identity Filter"
log1p__scrollDistanceCovered_woe,numeric,29517,0,5,0.2983,-0.11941774146986463,-0.024168275259129127,-0.020341199397492408,0.0711680898624898,0.13215262656074958,-2e-4,0.0759,-500.5165,0.005750011847974503,0,-0.0025,-7e-4,0,0.0086,0,"IV, Missing Rate, Identity Filter"
log1p__avgScreenIdleTime_woe,numeric,29517,0,6,0.2466,-0.0898048746249954,-0.04479674153497873,0.012484639717600306,0.047555683023587814,0.08885850779117763,-1e-4,0.0571,-614.8334,0.0032593027783907077,0,0,-0,-0,-0.001,0,"IV, Missing Rate, Identity Filter"
log1p__population_total_woe,numeric,29517,0,6,0.2923,-0.13001621173944292,-0.023158227478801408,-0.012383580278730365,0.05118605868649341,0.05118605868649341,-1e-4,0.0521,-603.9819,0.0027078491394185358,0,-0.0134,-0.0014,0,0,0.003,"IV, Missing Rate, Identity Filter"
log1p__population_working_age_share_woe,numeric,29517,0,4,0.5589,-0.14436880520636514,0.007978106705165848,0.007978106705165848,0.021593920623218188,0.021593920623218188,-0,0.036,-755.2222,0.0012924612583328787,0,-0.0039,-2e-4,0,4e-4,0.0032,"IV, Missing Rate, Identity Filter"
log1p__population_median_age_woe,numeric,29517,0,5,0.4432,-0.07708475714308918,-0.020924655977736732,-0.020924655977736732,0.05983334550058212,0.05983334550058212,-0,0.0407,-943.9745,0.0016524226055887252,0,-0,-0.0028,0,0.0013,0,"IV, Missing Rate, Identity Filter"
log1p__population_pensioners_share_woe,numeric,29517,0,4,0.4419,-0.028844354329996675,-0.00837311507458829,-0.00837311507458829,0.02480661857041162,0.02480661857041162,-0,0.0195,-1915.8523,3.8199455750336875e-4,0,-0.0022,-0,0,0.002,0.0035,"IV, Missing Rate, Identity Filter"
log1p__avg_monthly_salary_woe,numeric,29517,0,4,0.6281,-0.10305917573206416,-0.023158227478801408,0.031061462963718364,0.031061462963718364,0.07026285904379362,-1e-4,0.055,-568.1997,0.003019298428853703,0,0,0,0,0.001,0,"IV, Missing Rate, Identity Filter"
log1p__median_income_woe,numeric,29517,0,4,0.6723,-0.13842616821558523,-0.023158227478801408,0.03555354895362719,0.03555354895362719,0.03555354895362719,-1e-4,0.061,-469.2845,0.0037063014893118987,0,-0.0186,-0.0048,0,4e-4,0,"IV, Missing Rate, Identity Filter"
log1p__unemployment_rate_woe,numeric,29517,0,6,0.3469,-0.14783180432983978,-0.013599575886923369,-0.013599575886923369,0.016101106412668466,0.1016112106037197,-1e-4,0.0522,-693.9546,0.00272551406057406,0,-0.0035,-2e-4,0,0.0012,3e-4,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_agriculture_share_woe,numeric,29517,0,6,0.3223,-0.17592358296827462,-0.023158227478801408,-0.0058885229640452995,0.055884282553887055,0.055884282553887055,-1e-4,0.0617,-482.295,0.0037906956895346873,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_industry_share_woe,numeric,29517,0,5,0.3663,-0.045106400093210215,-0.045106400093210215,-0.02215261859147309,0.029978898812465883,0.07595322961973763,-0,0.0412,-938.2852,0.0016980928442199368,0,0,0,0,7e-4,0,"IV, Missing Rate, Identity Filter"
log1p__employment_sector_services_share_woe,numeric,29517,0,6,0.3535,-0.1894253263873628,-0.023158227478801408,-0.01186691812466947,0.057106805205816805,0.10171648207261719,-1e-4,0.0653,-472.6312,0.00425352661338189,0,0,0,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__self_employed_share_woe,numeric,29517,0,4,0.5189,-0.05554168841808845,-0.021915959091927804,-0.021915959091927804,-0.021915959091927804,0.08449393680638105,-1e-4,0.0491,-888.3862,0.002408917528849152,0,-0.0026,-0.0034,0,9e-4,0,"IV, Missing Rate, Identity Filter"
log1p__income_to_living_wage_ratio_woe,numeric,29517,0,3,0.6054,-0.023158227478801408,0.007418675062190212,0.007418675062190212,0.021677943235615647,0.021677943235615647,0.0075,0.013,1.7284,2.0906332415049808e-4,0,4e-4,0,3e-4,5e-4,0.0011,"IV, Missing Rate, Identity Filter"
log1p__living_wage_woe,numeric,29517,0,6,0.318,-0.0966449671885456,-0.027278461914048698,0.006331670619786578,0.019343278574244126,0.06070115112918632,-0,0.0409,-888.2588,0.0016714623312348398,0,-0.0024,-0,0,2e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__avg_rent_price_woe,numeric,29517,0,5,0.2742,-0.1342856023873752,-0.018324510921124946,0.006323546839683584,0.08282819755241123,0.08282819755241123,-1e-4,0.0643,-517.5075,0.004126284523922174,0,0,0,0,0.0019,3e-4,"IV, Missing Rate, Identity Filter"
log1p__avg_housing_price_per_sqm_woe,numeric,29517,0,5,0.4448,-0.14115041120879157,-0.023158227478801408,0.01744404285746358,0.01744404285746358,0.07615775766987662,-1e-4,0.0587,-565.2961,0.0034343652368544774,0,-0.0163,-0.0023,0,7e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__avg_food_price_index_woe,numeric,29517,0,3,0.6358,-0.03745108480158292,-0.023158227478801408,0.018663046980876268,0.018663046980876268,0.018663046980876268,-0,0.025,-1406.8741,6.256154480522373e-4,0,-0.0018,-2e-4,0,0.0015,0.0012,"IV, Missing Rate, Identity Filter"
log1p__local_cpi_woe,numeric,29517,0,6,0.3057,-0.045905990417082335,-0.045905990417082335,-0.02193155697893749,0.03252549341289338,0.08461734532017584,-1e-4,0.0477,-868.9776,0.0022778014692099637,0,-0.0107,-8e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__industrial_production_volume_woe,numeric,29517,0,4,0.488,-0.03300546920277176,-0.03300546920277176,-0.023158227478801408,0.035030794903881904,0.07053777545018405,-0,0.0404,-995.2092,0.0016320316056527588,0,0,0,0,0.001,2e-4,"IV, Missing Rate, Identity Filter"
log1p__sme_per_1000_people_woe,numeric,29517,0,5,0.3531,-0.0525679419871205,-0.023770177986314915,-0.023158227478801408,0.004593273871178083,0.0669047997817267,-0.0079,0.0324,-4.0851,0.0014251719260107512,0,-2e-4,-0,-0,-1e-4,-0,"IV, Missing Rate, Identity Filter"
log1p__investment_per_capita_woe,numeric,29517,0,4,0.4233,-0.06722338920307395,-0.023322994238332728,-0.023322994238332728,0.0671205755622057,0.0671205755622057,-1e-4,0.0484,-816.318,0.0023438588826338413,0,-0.0073,-0.0045,-0.0116,0,0.0021,"IV, Missing Rate, Identity Filter"
